         28691456 function calls (27889897 primitive calls) in 90.623 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:916(__contains__)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:289(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:299(_setdefaults)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\enum.py:659(value)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:1648(is_saving)
        8    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\colors.py:599(_set_extremes)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:1001(get_zorder)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:744(_update_y1)
       16    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:101(<dictcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:3917(set_navigate)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\projections\__init__.py:21(get_projection_class)
        4    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        8    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:3194(_scalar_heuristic)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\figure.py:1075(fixitems)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2432(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:280(_scalar_fill_value)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
       13    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       16    0.000    0.000    0.000    0.000 {built-in method _imp.lock_held}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:92(pchanged)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\_collections_abc.py:271(__subclasshook__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:725(find_spec)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\patches.py:240(get_edgecolor)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\fromnumeric.py:2401(_cumsum_dispatcher)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:77(set_height_ratios)
       16    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:17(__new__)
       15    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:376(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:914(<dictcomp>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:881(_find_spec_legacy)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\colors.py:891(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:3933(set_navigate_mode)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\transforms.py:2075(inverted)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:1898(draw)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       16    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\tight_bbox.py:33(_l)
       16    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\lines.py:1030(get_xydata)
        9    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2185(use_sticky_edges)
       40    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\inspect.py:2527(name)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\IPython\core\formatters.py:824(_check_return)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\dateutil\tz\tz.py:74(utcoffset)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\function_base.py:21(_linspace_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:232(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:736(set_interpolation)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:883(_check_unsampled_image)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:68(set_width_ratios)
        8    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:1783(_sci)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:990(unravel_index)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cm.py:155(get_cmap)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:725(get_interpolation)
        4    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\ma\core.py:1824(_check_mask_axis)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\gridspec.py:457(get_gridspec)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:786(set_filternorm)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:1345(get_anchor)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\_collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:228(get_size)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2165(set_autoscalex_on)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\fromnumeric.py:3079(size)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\_pylab_helpers.py:116(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:768(set_resample)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cbook\__init__.py:2094(add)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:803(set_filterrad)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_subplots.py:110(get_subplotspec)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2142(get_autoscalex_on)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:981(get_label)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:2524(destroy)
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\_collections_abc.py:349(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2148(get_autoscaley_on)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\axes\_base.py:2175(set_autoscaley_on)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\inspect.py:2619(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:584(min_scalar_type)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:669(get_figure)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:1043(copyto)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:818(get_filterrad)
        2    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\text.py:343(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:782(get_resample)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\fromnumeric.py:1270(_searchsorted_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\nanfunctions.py:226(_nanmin_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\cm.py:303(get_array)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\image.py:799(get_filternorm)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\nanfunctions.py:341(_nanmax_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\inspect.py:2845(parameters)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\six.py:184(find_module)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\colors.py:105(_sanitize_extrema)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:545(set_url)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:451(get_image_magnification)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\multiarray.py:853(bincount)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\core\fromnumeric.py:3075(_size_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\numpy\lib\histograms.py:675(_histogram_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\artist.py:541(get_url)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\backend_bases.py:953(set_gid)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\Anaconda3\envs\bio\lib\site-packages\matplotlib\container.py:43(get_label)
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


